iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
1,eager,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1160337,1158602,716077,342,248300,0.248570,0.338875,0.001836,0.250803,0.693418,0.840084,0,1.5335
2,eager,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1160337,1158602,716077,342,248300,0.246595,0.337043,0.001843,0.248593,0.686215,0.834075,0,1.52029
3,eager,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1160337,1158602,716077,342,248300,0.244688,0.333271,0.001822,0.247958,0.679128,0.82774,0,1.50687
4,eager,normal,1000000,1000000000,max_range,100000,1,1003,100000,2235,308894,40,1160337,1158602,716077,342,248300,0.244069,0.333163,0.001801,0.248361,0.682435,0.827395,0,1.50983
0,eager,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1054255,1054081,117540,37,58980,0.107205,0.036421,0.000483,0.059581,0.215348,0.20369,0,0.419038
1,eager,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1054255,1054081,117540,37,58980,0.105147,0.036414,0.000483,0.059385,0.214792,0.201429,0,0.416221
2,eager,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1054255,1054081,117540,37,58980,0.107576,0.036588,0.000485,0.060469,0.21678,0.205117,0,0.421898
3,eager,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1054255,1054081,117540,37,58980,0.108380,0.037425,0.000502,0.060361,0.21808,0.206668,0,0.424747
4,eager,normal,1000000,1000000000,max_range,1000000,1,10024,1000000,565919,1767,26,1054255,1054081,117540,37,58980,0.107260,0.036480,0.000481,0.059554,0.217684,0.203775,0,0.421459
0,eager,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022082,1021996,11606,5,5458,0.057466,0.002852,0.000107,0.004900,0.10501,0.0653245,0,0.170334
1,eager,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022082,1021996,11606,5,5458,0.057724,0.002821,0.000106,0.004908,0.104851,0.0655594,0,0.17041
2,eager,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022082,1021996,11606,5,5458,0.060641,0.002875,0.000110,0.004761,0.105595,0.0683875,0,0.173982
3,eager,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022082,1021996,11606,5,5458,0.057670,0.002878,0.000106,0.004880,0.105885,0.0655337,0,0.171418
4,eager,normal,1000000,1000000000,max_range,10000000,1,100240,10000000,4183866,239,17,1022082,1021996,11606,5,5458,0.058171,0.002977,0.000107,0.004993,0.10483,0.0662472,0,0.171077
