iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
3,eager,normal,100000,1000000000,10000,0,10000,55058,99999,8435,117986,96,774134,726342,126198,89661,8213,0.138334,0.044922,0.035298,0.003692,0.341696,0.222245,0,0.563941
4,eager,normal,100000,1000000000,10000,0,10000,55058,99999,8435,117986,96,774134,726342,126198,89661,8213,0.139426,0.045627,0.035418,0.003631,0.342513,0.224102,0,0.566615
0,eager,normal,100000,1000000000,1000000,0,10000,55058,99999,546225,1827,20,112860,112838,28982,17,24471,0.011244,0.008893,0.000143,0.016399,0.0270613,0.0366794,0,0.0637407
1,eager,normal,100000,1000000000,1000000,0,10000,55058,99999,546225,1827,20,112860,112838,28982,17,24471,0.011342,0.008905,0.000152,0.016652,0.0269572,0.0370514,0,0.0640086
2,eager,normal,100000,1000000000,1000000,0,10000,55058,99999,546225,1827,20,112860,112838,28982,17,24471,0.011305,0.00903,0.000144,0.016501,0.0270101,0.0369796,0,0.0639897
3,eager,normal,100000,1000000000,1000000,0,10000,55058,99999,546225,1827,20,112860,112838,28982,17,24471,0.011601,0.009311,0.000141,0.016631,0.0274101,0.0376841,0,0.0650942
4,eager,normal,100000,1000000000,1000000,0,10000,55058,99999,546225,1827,20,112860,112838,28982,17,24471,0.011456,0.009246,0.000145,0.01677,0.027157,0.0376163,0,0.0647733
0,eager,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.00874,0.007556,0,0.01627,0.0202084,0.0325654,0,0.0527739
1,eager,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.008762,0.007568,0,0.016313,0.0201878,0.0326421,0,0.05283
2,eager,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.008817,0.007666,0,0.016301,0.0203598,0.032784,0,0.0531439
3,eager,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.008904,0.00776,0,0.016623,0.0202318,0.0332871,0,0.053519
4,eager,normal,100000,1000000000,10000000,0,10000,55058,99999,5585462,179,14,105814,105814,23569,0,18139,0.00873,0.007541,0,0.016478,0.0202398,0.0327491,0,0.0529889
0,eager,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,175718,162378,34114,6155,18899,0.019422,0.010774,0.004287,0.009035,0.0437134,0.0435173,0,0.0872307
1,eager,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,175718,162378,34114,6155,18899,0.019198,0.010844,0.004279,0.00908,0.0433471,0.0434004,0,0.0867475
2,eager,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,175718,162378,34114,6155,18899,0.019547,0.010872,0.004341,0.009057,0.043527,0.0438181,0,0.0873451
3,eager,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,175718,162378,34114,6155,18899,0.019374,0.010776,0.004336,0.009062,0.0434625,0.0435472,0,0.0870097
4,eager,normal,100000,1000000000,max_range,0,10000,55058,99999,65435,15210,25,175718,162378,34114,6155,18899,0.019244,0.01085,0.004396,0.009278,0.0432332,0.0437678,0,0.087001
