iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
3,additional,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,0,0,0,0,0,0,0,0,0.235797,0,0.122252,0.358049
4,additional,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,0,0,0,0,0,0,0,0,0.239684,0,0.123901,0.363585
0,lazy,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.067383,0.031292,0.000000,0.066067,0.180587,0.164742,0,0.345329
1,lazy,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.066923,0.031222,0.000000,0.065645,0.181191,0.16379,0,0.34498
2,lazy,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.067654,0.031689,0.000000,0.066315,0.181496,0.165658,0,0.347154
3,lazy,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.066614,0.030585,0.000000,0.065515,0.179054,0.162714,0,0.341768
4,lazy,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.066821,0.030916,0.000000,0.065928,0.180433,0.163665,0,0.344098
0,lazy,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.048075,0.002439,0.000000,0.006619,0.109554,0.0571331,0,0.166687
1,lazy,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.048210,0.002474,0.000000,0.006751,0.109168,0.0574343,0,0.166603
2,lazy,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.048570,0.002456,0.000000,0.006707,0.109544,0.0577329,0,0.167277
3,lazy,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.048267,0.002461,0.000000,0.006680,0.109478,0.0574083,0,0.166886
4,lazy,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.048182,0.002416,0.000000,0.006622,0.110459,0.0572197,0,0.167679
0,lazy,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164452,1164406,1882,2,1655,0.049265,0.000267,0.000007,0.000797,0.118606,0.050336,0,0.168942
1,lazy,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164452,1164406,1882,2,1655,0.050168,0.000281,0.000007,0.000813,0.120082,0.0512691,0,0.171351
2,lazy,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164452,1164406,1882,2,1655,0.049426,0.000266,0.000031,0.000796,0.118871,0.0505198,0,0.169391
3,lazy,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164452,1164406,1882,2,1655,0.049196,0.000305,0.000008,0.000793,0.119949,0.0503021,0,0.170251
4,lazy,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164452,1164406,1882,2,1655,0.049973,0.000281,0.000008,0.000836,0.121053,0.0510981,0,0.172151
0,lazy,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482684,2482341,215,98,68,0.101696,0.000039,0.000050,0.000132,0.24384,0.101917,0,0.345758
1,lazy,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482684,2482341,215,98,68,0.102181,0.000039,0.000052,0.000133,0.242597,0.102405,0,0.345002
2,lazy,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482684,2482341,215,98,68,0.101473,0.000040,0.000051,0.000136,0.242558,0.1017,0,0.344258
3,lazy,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482684,2482341,215,98,68,0.102429,0.000040,0.000051,0.000136,0.243928,0.102655,0,0.346583
4,lazy,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482684,2482341,215,98,68,0.101629,0.000039,0.000050,0.000132,0.241675,0.101849,0,0.343523
0,eager,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.083017,0.060409,0.000000,0.109520,0.183796,0.252946,0,0.436742
1,eager,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.081830,0.059416,0.000000,0.109219,0.182042,0.250466,0,0.432508
2,eager,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.083656,0.060658,0.000000,0.109771,0.184007,0.254085,0,0.438093
3,eager,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.082934,0.060534,0.000000,0.109735,0.182066,0.253203,0,0.435269
4,eager,normal,1000000,1000000000,10000000,10000,10000,10000,10000,5464476,183,17,1027900,1027900,137819,0,106746,0.085421,0.063504,0.000000,0.112438,0.188254,0.261364,0,0.449618
0,eager,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.059095,0.004904,0.000000,0.010526,0.10988,0.074525,0,0.184405
1,eager,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.058048,0.004871,0.000000,0.010570,0.109729,0.0734886,0,0.183218
2,eager,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.059239,0.004878,0.000000,0.010495,0.109619,0.0746121,0,0.184232
3,eager,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.058705,0.004873,0.000000,0.010471,0.108916,0.0740487,0,0.182964
4,eager,normal,1000000,1000000000,10000000,100000,100000,100000,100000,5555544,180,16,1020791,1020791,14824,0,12111,0.058625,0.004769,0.000000,0.010547,0.109599,0.0739403,0,0.183539
0,eager,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164410,1164406,1882,2,1655,0.059515,0.000711,0.000007,0.001305,0.119972,0.0615374,0,0.181509
1,eager,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164410,1164406,1882,2,1655,0.059799,0.000715,0.000007,0.001289,0.123629,0.0618095,0,0.185439
2,eager,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164410,1164406,1882,2,1655,0.063491,0.000724,0.000007,0.001254,0.119753,0.0654756,0,0.185229
3,eager,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164410,1164406,1882,2,1655,0.059509,0.000736,0.000007,0.001251,0.118693,0.0615028,0,0.180196
4,eager,normal,1000000,1000000000,10000000,1000000,1000000,1000000,1000000,6060590,165,14,1164410,1164406,1882,2,1655,0.060262,0.000729,0.000007,0.001268,0.118826,0.0622667,0,0.181092
0,eager,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,2482341,215,98,68,0.124095,0.000350,0.000055,0.000311,0.243174,0.12481,0,0.367985
1,eager,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,2482341,215,98,68,0.124058,0.000328,0.000054,0.000315,0.244497,0.124755,0,0.369251
2,eager,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,2482341,215,98,68,0.123538,0.000343,0.000087,0.000310,0.243121,0.124278,0,0.367399
3,eager,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,2482341,215,98,68,0.124659,0.000332,0.000054,0.000321,0.244334,0.125366,0,0.3697
4,eager,normal,1000000,1000000000,10000000,10000000,10000000,10000000,10000000,6756737,148,13,2482538,2482341,215,98,68,0.123286,0.000328,0.000053,0.000314,0.245184,0.123982,0,0.369165
