iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
3,lazy,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011615,0.036014,0.000000,0.003191,0.0553437,0.0508204,0,0.106164
4,lazy,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.010814,0.034650,0.000000,0.003149,0.0533567,0.0486129,0,0.10197
0,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.012220,0.041468,0.004745,0.000089,0.055431,0.0585228,0,0.113954
1,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011949,0.041181,0.005167,0.000088,0.0542277,0.0583845,0,0.112612
2,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011495,0.039697,0.004586,0.000086,0.053215,0.0558639,0,0.109079
3,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011512,0.039760,0.004594,0.000086,0.052827,0.0559528,0,0.10878
4,eager,normal,100000,1000000000,1000,1000,1000,1000,1000,954,99673,36,118537,100504,99827,9153,155,0.011831,0.041054,0.004621,0.000088,0.0545757,0.0575948,0,0.112171
0,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011677,0.039920,0.000000,0.004102,0.0537542,0.0556994,0,0.109454
1,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.012046,0.040667,0.000000,0.004003,0.0547812,0.0567159,0,0.111497
2,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011982,0.040399,0.000000,0.004098,0.0544979,0.0564787,0,0.110977
3,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011511,0.039615,0.000000,0.004017,0.0532329,0.0551434,0,0.108376
4,eager,normal,100000,1000000000,10000,1000,1000,1000,1000,1052,90416,35,100181,100181,99826,0,9402,0.011991,0.040757,0.000000,0.004071,0.0546177,0.0568189,0,0.111437
0,eager,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.011733,0.040004,0.000000,0.004042,0.0539469,0.055779,0,0.109726
1,eager,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.011950,0.040106,0.000000,0.004071,0.0542009,0.0561267,0,0.110328
2,eager,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.011679,0.040608,0.000000,0.004031,0.0541236,0.0563184,0,0.110442
3,eager,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.011390,0.039320,0.000000,0.004033,0.0524668,0.0547425,0,0.107209
4,eager,normal,100000,1000000000,100000,1000,1000,1000,1000,1055,90376,35,100181,100181,99817,0,9408,0.012041,0.040984,0.000000,0.004068,0.0542506,0.0570937,0,0.111344
0,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011879,0.040643,0.000000,0.004099,0.0545381,0.056621,0,0.111159
1,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011901,0.040372,0.000000,0.004082,0.0540072,0.0563554,0,0.110363
2,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011644,0.039575,0.000000,0.004068,0.0530088,0.0552866,0,0.108295
3,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011758,0.040420,0.000000,0.004019,0.0542981,0.0561972,0,0.110495
4,eager,normal,100000,1000000000,1000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011593,0.039554,0.000000,0.004021,0.05399,0.0551672,0,0.109157
0,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011637,0.039705,0.000000,0.004047,0.0529061,0.0553892,0,0.108295
1,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011702,0.039996,0.000000,0.004090,0.0537455,0.0557884,0,0.109534
2,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.012169,0.041171,0.000000,0.004042,0.0542191,0.0573823,0,0.111601
3,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.011609,0.039471,0.000000,0.004126,0.0533718,0.0552047,0,0.108577
4,eager,normal,100000,1000000000,10000000,1000,1000,1000,1000,1056,90367,35,100181,100181,99817,0,9409,0.012161,0.042226,0.000000,0.004062,0.0547329,0.0584484,0,0.113181
