iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
0,additional,normal,19010,100000000,100,100,100,100,100,98,19006,27,19764,0,0,0,0,0,0,0,0,0.00710676,0,0.0118397,0.0189464,0.963301,0.00325178,0.986209
1,additional,normal,19010,100000000,100,100,100,100,100,98,19006,27,19764,0,0,0,0,0,0,0,0,0.0211008,0,0.00824472,0.0293455,0.961252,0.00319099,0.99601
2,additional,normal,19010,100000000,100,100,100,100,100,98,19006,27,19764,0,0,0,0,0,0,0,0,0.00672526,0,0.00870241,0.0154277,0.955966,0.00315241,0.975215
0,additional,normal,20010,100000000,100,100,100,100,100,98,20006,27,20840,0,0,0,0,0,0,0,0,0.0296098,0,0.0155873,0.0451971,1.00863,0.00334616,1.06022
1,additional,normal,20010,100000000,100,100,100,100,100,98,20006,27,20840,0,0,0,0,0,0,0,0,0.00710595,0,0.00914656,0.0162525,1.00853,0.00332402,1.02882
2,additional,normal,20010,100000000,100,100,100,100,100,98,20006,27,20840,0,0,0,0,0,0,0,0,0.0090006,0,0.00930955,0.0183101,1.01289,0.00326917,1.03523
0,additional,normal,21010,100000000,100,100,100,100,100,98,21005,27,21896,0,0,0,0,0,0,0,0,0.00770655,0,0.00981096,0.0175175,1.05135,0.00345369,1.07309
1,additional,normal,21010,100000000,100,100,100,100,100,98,21005,27,21896,0,0,0,0,0,0,0,0,0.0079483,0,0.00994961,0.0178979,1.06283,0.00356883,1.08509
2,additional,normal,21010,100000000,100,100,100,100,100,98,21005,27,21896,0,0,0,0,0,0,0,0,0.0309961,0,0.0158514,0.0468475,1.06048,0.00357502,1.11399
0,additional,normal,22010,100000000,100,100,100,100,100,98,22005,27,22984,0,0,0,0,0,0,0,0,0.0326679,0,0.0166156,0.0492834,1.1278,0.00378468,1.1842
1,additional,normal,22010,100000000,100,100,100,100,100,98,22005,27,22984,0,0,0,0,0,0,0,0,0.032044,0,0.0161614,0.0482053,1.10147,0.00361816,1.1565
2,additional,normal,22010,100000000,100,100,100,100,100,98,22005,27,22984,0,0,0,0,0,0,0,0,0.00825687,0,0.0105547,0.0188116,1.1063,0.0036647,1.12959
0,additional,normal,23010,100000000,100,100,100,100,100,98,23005,27,24080,0,0,0,0,0,0,0,0,0.0104972,0,0.0101836,0.0206807,1.15119,0.00383964,1.17677
1,additional,normal,23010,100000000,100,100,100,100,100,98,23005,27,24080,0,0,0,0,0,0,0,0,0.0316465,0,0.0158908,0.0475373,1.1587,0.00384129,1.21327
2,additional,normal,23010,100000000,100,100,100,100,100,98,23005,27,24080,0,0,0,0,0,0,0,0,0.0351023,0,0.015741,0.0508434,1.17556,0.00404443,1.23376
0,additional,normal,24010,100000000,100,100,100,100,100,98,24005,27,25185,0,0,0,0,0,0,0,0,0.0339579,0,0.0168253,0.0507832,1.22169,0.00405286,1.27995
1,additional,normal,24010,100000000,100,100,100,100,100,98,24005,27,25185,0,0,0,0,0,0,0,0,0.0353847,0,0.0171663,0.052551,1.21539,0.00417157,1.27564
2,additional,normal,24010,100000000,100,100,100,100,100,98,24005,27,25185,0,0,0,0,0,0,0,0,0.00932916,0,0.0153723,0.0247015,1.2204,0.00410414,1.25011
0,additional,normal,25010,100000000,100,100,100,100,100,98,25004,27,26258,0,0,0,0,0,0,0,0,0.0362976,0,0.017826,0.0541236,1.26392,0.00440821,1.32607
1,additional,normal,25010,100000000,100,100,100,100,100,98,25004,27,26258,0,0,0,0,0,0,0,0,0.0362798,0,0.0176923,0.0539721,1.26052,0.00428339,1.3224
2,additional,normal,25010,100000000,100,100,100,100,100,98,25004,27,26258,0,0,0,0,0,0,0,0,0.0123884,0,0.0115384,0.0239268,1.25723,0.00416925,1.28666
0,additional,normal,26010,100000000,100,100,100,100,100,98,26003,27,27357,0,0,0,0,0,0,0,0,0.0127956,0,0.0120442,0.0248398,1.32958,0.00431262,1.36009
1,additional,normal,26010,100000000,100,100,100,100,100,98,26003,27,27357,0,0,0,0,0,0,0,0,0.0101152,0,0.0129176,0.0230327,1.32024,0.00443254,1.34869
2,additional,normal,26010,100000000,100,100,100,100,100,98,26003,27,27357,0,0,0,0,0,0,0,0,0.0367262,0,0.0214756,0.0582018,1.32793,0.00457144,1.39438
0,additional,normal,27010,100000000,100,100,100,100,100,98,27002,27,28467,0,0,0,0,0,0,0,0,0.0104004,0,0.0135958,0.0239962,1.359,0.00460071,1.38861
1,additional,normal,27010,100000000,100,100,100,100,100,98,27002,27,28467,0,0,0,0,0,0,0,0,0.0376885,0,0.01756,0.0552485,1.38759,0.0047227,1.45109
2,additional,normal,27010,100000000,100,100,100,100,100,98,27002,27,28467,0,0,0,0,0,0,0,0,0.0102133,0,0.0131686,0.0233819,1.36156,0.00475204,1.39067
0,additional,normal,28010,100000000,100,100,100,100,100,98,28001,28,29584,0,0,0,0,0,0,0,0,0.0370916,0,0.0178056,0.0548972,1.40598,0.0046963,1.46927
1,additional,normal,28010,100000000,100,100,100,100,100,98,28001,28,29584,0,0,0,0,0,0,0,0,0.010981,0,0.0135148,0.0244958,1.40481,0.00481923,1.43508
2,additional,normal,28010,100000000,100,100,100,100,100,98,28001,28,29584,0,0,0,0,0,0,0,0,0.0135783,0,0.0129445,0.0265229,1.4068,0.00467529,1.43945
0,additional,normal,29010,100000000,100,100,100,100,100,98,29000,28,30678,0,0,0,0,0,0,0,0,0.0112684,0,0.0159057,0.0271741,1.46441,0.00493095,1.49756
1,additional,normal,29010,100000000,100,100,100,100,100,98,29000,28,30678,0,0,0,0,0,0,0,0,0.0380741,0,0.0220697,0.0601437,1.43595,0.00487569,1.50478
2,additional,normal,29010,100000000,100,100,100,100,100,98,29000,28,30678,0,0,0,0,0,0,0,0,0.0372316,0,0.0181315,0.0553631,1.44254,0.00513967,1.50674
0,additional,normal,30010,100000000,100,100,100,100,100,98,30000,28,31841,0,0,0,0,0,0,0,0,0.0118307,0,0.0148388,0.0266695,1.50174,0.00522202,1.53476
1,additional,normal,30010,100000000,100,100,100,100,100,98,30000,28,31841,0,0,0,0,0,0,0,0,0.0382943,0,0.0181875,0.0564818,1.48913,0.00516154,1.55453
2,additional,normal,30010,100000000,100,100,100,100,100,98,30000,28,31841,0,0,0,0,0,0,0,0,0.0114315,0,0.0146615,0.026093,1.49721,0.00498561,1.52942
0,additional,normal,31010,100000000,100,100,100,100,100,98,31000,28,32980,0,0,0,0,0,0,0,0,0.0389993,0,0.0186994,0.0576987,1.5448,0.00523214,1.61154
1,additional,normal,31010,100000000,100,100,100,100,100,98,31000,28,32980,0,0,0,0,0,0,0,0,0.0401333,0,0.0191146,0.0592479,1.56024,0.00525444,1.6287
2,additional,normal,31010,100000000,100,100,100,100,100,98,31000,28,32980,0,0,0,0,0,0,0,0,0.0382087,0,0.0186215,0.0568302,1.53968,0.00540713,1.60575
0,additional,normal,32010,100000000,100,100,100,100,100,98,31996,28,34098,0,0,0,0,0,0,0,0,0.0406789,0,0.0193082,0.0599871,1.59095,0.00569403,1.66062
1,additional,normal,32010,100000000,100,100,100,100,100,98,31996,28,34098,0,0,0,0,0,0,0,0,0.0122455,0,0.016351,0.0285965,1.59029,0.0056262,1.62567
