iter,strategy,distribution,num queries,domain,leaf len,range size,max query value,min query value,avg query value,avg node len,min node len,max node len,leaf nodes,tree depth,indexing time (s)
0,lazy,normal,175010,100000000,100,100,100,100,100,92,50,100,173254,34,0.207078
1,lazy,normal,175010,100000000,100,100,100,100,100,92,50,100,173254,34,0.207881
0,lazy,normal,175110,100000000,100,100,100,100,100,92,50,100,173350,34,0.208081
1,lazy,normal,175110,100000000,100,100,100,100,100,92,50,100,173350,34,0.2078
0,lazy,normal,175210,100000000,100,100,100,100,100,92,50,100,173448,34,0.207744
1,lazy,normal,175210,100000000,100,100,100,100,100,92,50,100,173448,34,0.208084
0,lazy,normal,175310,100000000,100,100,100,100,100,92,50,100,173545,34,0.20994
1,lazy,normal,175310,100000000,100,100,100,100,100,92,50,100,173545,34,0.20702
0,lazy,normal,175410,100000000,100,100,100,100,100,92,50,100,173642,34,0.210787
1,lazy,normal,175410,100000000,100,100,100,100,100,92,50,100,173642,34,0.211409
0,lazy,normal,175510,100000000,100,100,100,100,100,92,50,100,173740,34,0.208194
1,lazy,normal,175510,100000000,100,100,100,100,100,92,50,100,173740,34,0.210292
0,lazy,normal,175610,100000000,100,100,100,100,100,92,50,100,173836,34,0.207397
1,lazy,normal,175610,100000000,100,100,100,100,100,92,50,100,173836,34,0.211765
0,lazy,normal,175710,100000000,100,100,100,100,100,92,50,100,173927,34,0.207595
1,lazy,normal,175710,100000000,100,100,100,100,100,92,50,100,173927,34,0.21151
0,lazy,normal,175810,100000000,100,100,100,100,100,92,50,100,174024,34,0.207272
1,lazy,normal,175810,100000000,100,100,100,100,100,92,50,100,174024,34,0.210788
0,lazy,normal,175910,100000000,100,100,100,100,100,92,50,100,174124,34,0.209827
1,lazy,normal,175910,100000000,100,100,100,100,100,92,50,100,174124,34,0.20828
0,lazy,normal,176010,100000000,100,100,100,100,100,92,50,100,174223,34,0.207309
1,lazy,normal,176010,100000000,100,100,100,100,100,92,50,100,174223,34,0.208343
0,lazy,normal,176110,100000000,100,100,100,100,100,92,50,100,174320,34,0.208299
1,lazy,normal,176110,100000000,100,100,100,100,100,92,50,100,174320,34,0.208831
0,lazy,normal,176210,100000000,100,100,100,100,100,92,50,100,174419,34,0.208513
1,lazy,normal,176210,100000000,100,100,100,100,100,92,50,100,174419,34,0.210401
0,lazy,normal,176310,100000000,100,100,100,100,100,92,50,100,174517,34,0.209079
1,lazy,normal,176310,100000000,100,100,100,100,100,92,50,100,174517,34,0.210825
0,lazy,normal,176410,100000000,100,100,100,100,100,92,50,100,174613,34,0.209108
1,lazy,normal,176410,100000000,100,100,100,100,100,92,50,100,174613,34,0.210021
0,lazy,normal,176510,100000000,100,100,100,100,100,92,50,100,174707,34,0.210141
1,lazy,normal,176510,100000000,100,100,100,100,100,92,50,100,174707,34,0.211006
0,lazy,normal,176610,100000000,100,100,100,100,100,92,50,100,174800,34,0.211426
1,lazy,normal,176610,100000000,100,100,100,100,100,92,50,100,174800,34,0.20828
0,lazy,normal,176710,100000000,100,100,100,100,100,92,50,100,174899,34,0.210165
1,lazy,normal,176710,100000000,100,100,100,100,100,92,50,100,174899,34,0.211672
0,lazy,normal,176810,100000000,100,100,100,100,100,92,50,100,174997,34,0.210313
1,lazy,normal,176810,100000000,100,100,100,100,100,92,50,100,174997,34,0.208029
0,lazy,normal,176910,100000000,100,100,100,100,100,92,50,100,175095,34,0.210698
1,lazy,normal,176910,100000000,100,100,100,100,100,92,50,100,175095,34,0.213254
0,lazy,normal,177010,100000000,100,100,100,100,100,92,50,100,175193,34,0.210797
1,lazy,normal,177010,100000000,100,100,100,100,100,92,50,100,175193,34,0.213439
0,lazy,normal,177110,100000000,100,100,100,100,100,92,50,100,175293,34,0.211636
1,lazy,normal,177110,100000000,100,100,100,100,100,92,50,100,175293,34,0.210767
0,lazy,normal,177210,100000000,100,100,100,100,100,92,50,100,175388,34,0.212034
1,lazy,normal,177210,100000000,100,100,100,100,100,92,50,100,175388,34,0.210714
0,lazy,normal,177310,100000000,100,100,100,100,100,92,50,100,175487,34,0.212075
1,lazy,normal,177310,100000000,100,100,100,100,100,92,50,100,175487,34,0.213864
0,lazy,normal,177410,100000000,100,100,100,100,100,92,50,100,175585,34,0.2112
1,lazy,normal,177410,100000000,100,100,100,100,100,92,50,100,175585,34,0.210479
0,lazy,normal,177510,100000000,100,100,100,100,100,92,50,100,175684,34,0.211545
1,lazy,normal,177510,100000000,100,100,100,100,100,92,50,100,175684,34,0.210434
0,lazy,normal,177610,100000000,100,100,100,100,100,92,50,100,175782,34,0.210139
1,lazy,normal,177610,100000000,100,100,100,100,100,92,50,100,175782,34,0.210824
0,lazy,normal,177710,100000000,100,100,100,100,100,92,50,100,175877,34,0.211372
1,lazy,normal,177710,100000000,100,100,100,100,100,92,50,100,175877,34,0.211942
0,lazy,normal,177810,100000000,100,100,100,100,100,92,50,100,175974,34,0.211095
1,lazy,normal,177810,100000000,100,100,100,100,100,92,50,100,175974,34,0.212284
0,lazy,normal,177910,100000000,100,100,100,100,100,92,50,100,176072,34,0.212446
1,lazy,normal,177910,100000000,100,100,100,100,100,92,50,100,176072,34,0.211095
0,lazy,normal,178010,100000000,100,100,100,100,100,92,50,100,176166,34,0.213913
1,lazy,normal,178010,100000000,100,100,100,100,100,92,50,100,176166,34,0.212462
0,lazy,normal,178110,100000000,100,100,100,100,100,92,50,100,176265,34,0.216232
1,lazy,normal,178110,100000000,100,100,100,100,100,92,50,100,176265,34,0.213711
0,lazy,normal,178210,100000000,100,100,100,100,100,92,50,100,176362,34,0.212277
1,lazy,normal,178210,100000000,100,100,100,100,100,92,50,100,176362,34,0.210501
0,lazy,normal,178310,100000000,100,100,100,100,100,92,50,100,176455,34,0.214288
1,lazy,normal,178310,100000000,100,100,100,100,100,92,50,100,176455,34,0.211814
0,lazy,normal,178410,100000000,100,100,100,100,100,92,50,100,176551,34,0.213574
1,lazy,normal,178410,100000000,100,100,100,100,100,92,50,100,176551,34,0.213671
0,lazy,normal,178510,100000000,100,100,100,100,100,92,50,100,176648,34,0.214502
1,lazy,normal,178510,100000000,100,100,100,100,100,92,50,100,176648,34,0.210112
0,lazy,normal,178610,100000000,100,100,100,100,100,92,50,100,176747,34,0.213035
1,lazy,normal,178610,100000000,100,100,100,100,100,92,50,100,176747,34,0.212325
0,lazy,normal,178710,100000000,100,100,100,100,100,92,50,100,176844,34,0.212001
1,lazy,normal,178710,100000000,100,100,100,100,100,92,50,100,176844,34,0.214675
0,lazy,normal,178810,100000000,100,100,100,100,100,92,50,100,176940,34,0.212271
1,lazy,normal,178810,100000000,100,100,100,100,100,92,50,100,176940,34,0.21442
0,lazy,normal,178910,100000000,100,100,100,100,100,92,50,100,177039,34,0.213183
1,lazy,normal,178910,100000000,100,100,100,100,100,92,50,100,177039,34,0.214495
0,lazy,normal,179010,100000000,100,100,100,100,100,92,50,100,177135,34,0.21531
1,lazy,normal,179010,100000000,100,100,100,100,100,92,50,100,177135,34,0.213485
0,lazy,normal,179110,100000000,100,100,100,100,100,92,50,100,177229,34,0.212779
1,lazy,normal,179110,100000000,100,100,100,100,100,92,50,100,177229,34,0.211435
0,lazy,normal,179210,100000000,100,100,100,100,100,92,50,100,177328,34,0.215816
1,lazy,normal,179210,100000000,100,100,100,100,100,92,50,100,177328,34,0.212916
0,lazy,normal,179310,100000000,100,100,100,100,100,92,50,100,177422,34,0.218795
1,lazy,normal,179310,100000000,100,100,100,100,100,92,50,100,177422,34,0.215899
0,lazy,normal,179410,100000000,100,100,100,100,100,92,50,100,177519,34,0.213314
1,lazy,normal,179410,100000000,100,100,100,100,100,92,50,100,177519,34,0.213923
0,lazy,normal,179510,100000000,100,100,100,100,100,92,50,100,177617,34,0.212515
1,lazy,normal,179510,100000000,100,100,100,100,100,92,50,100,177617,34,0.215564
0,lazy,normal,179610,100000000,100,100,100,100,100,92,50,100,177712,34,0.213362
1,lazy,normal,179610,100000000,100,100,100,100,100,92,50,100,177712,34,0.21359
0,lazy,normal,179710,100000000,100,100,100,100,100,92,50,100,177810,34,0.213619
1,lazy,normal,179710,100000000,100,100,100,100,100,92,50,100,177810,34,0.2197
0,lazy,normal,179810,100000000,100,100,100,100,100,92,50,100,177906,34,0.215983
1,lazy,normal,179810,100000000,100,100,100,100,100,92,50,100,177906,34,0.216278
0,lazy,normal,179910,100000000,100,100,100,100,100,92,50,100,178002,34,0.216129
1,lazy,normal,179910,100000000,100,100,100,100,100,92,50,100,178002,34,0.213056
0,lazy,normal,180010,100000000,100,100,100,100,100,92,50,100,178099,34,0.213506
1,lazy,normal,180010,100000000,100,100,100,100,100,92,50,100,178099,34,0.217241
0,lazy,normal,180110,100000000,100,100,100,100,100,92,50,100,178195,34,0.217503
1,lazy,normal,180110,100000000,100,100,100,100,100,92,50,100,178195,34,0.212651
0,lazy,normal,180210,100000000,100,100,100,100,100,92,50,100,178291,34,0.213599
1,lazy,normal,180210,100000000,100,100,100,100,100,92,50,100,178291,34,0.214807
0,lazy,normal,180310,100000000,100,100,100,100,100,92,50,100,178390,34,0.216861
1,lazy,normal,180310,100000000,100,100,100,100,100,92,50,100,178390,34,0.214156
0,lazy,normal,180410,100000000,100,100,100,100,100,92,50,100,178488,34,0.216609
1,lazy,normal,180410,100000000,100,100,100,100,100,92,50,100,178488,34,0.216865
0,lazy,normal,180510,100000000,100,100,100,100,100,92,50,100,178585,34,0.215677
1,lazy,normal,180510,100000000,100,100,100,100,100,92,50,100,178585,34,0.21434
0,lazy,normal,180610,100000000,100,100,100,100,100,92,50,100,178684,34,0.214755
1,lazy,normal,180610,100000000,100,100,100,100,100,92,50,100,178684,34,0.218014
0,lazy,normal,180710,100000000,100,100,100,100,100,92,50,100,178781,34,0.215775
1,lazy,normal,180710,100000000,100,100,100,100,100,92,50,100,178781,34,0.217278
0,lazy,normal,180810,100000000,100,100,100,100,100,92,50,100,178878,34,0.213997
1,lazy,normal,180810,100000000,100,100,100,100,100,92,50,100,178878,34,0.215801
0,lazy,normal,180910,100000000,100,100,100,100,100,92,50,100,178976,34,0.217976
1,lazy,normal,180910,100000000,100,100,100,100,100,92,50,100,178976,34,0.214741
0,lazy,normal,181010,100000000,100,100,100,100,100,92,50,100,179072,34,0.214455
1,lazy,normal,181010,100000000,100,100,100,100,100,92,50,100,179072,34,0.21505
0,lazy,normal,181110,100000000,100,100,100,100,100,92,50,100,179169,34,0.215924
1,lazy,normal,181110,100000000,100,100,100,100,100,92,50,100,179169,34,0.215169
0,lazy,normal,181210,100000000,100,100,100,100,100,92,50,100,179262,34,0.218586
1,lazy,normal,181210,100000000,100,100,100,100,100,92,50,100,179262,34,0.216703
0,lazy,normal,181310,100000000,100,100,100,100,100,92,50,100,179361,34,0.217472
1,lazy,normal,181310,100000000,100,100,100,100,100,92,50,100,179361,34,0.218253
0,lazy,normal,181410,100000000,100,100,100,100,100,92,50,100,179458,34,0.216349
1,lazy,normal,181410,100000000,100,100,100,100,100,92,50,100,179458,34,0.218266
0,lazy,normal,181510,100000000,100,100,100,100,100,92,50,100,179557,34,0.217692
1,lazy,normal,181510,100000000,100,100,100,100,100,92,50,100,179557,34,0.216416
0,lazy,normal,181610,100000000,100,100,100,100,100,92,50,100,179653,34,0.216104
1,lazy,normal,181610,100000000,100,100,100,100,100,92,50,100,179653,34,0.216463
0,lazy,normal,181710,100000000,100,100,100,100,100,92,50,100,179752,34,0.219121
1,lazy,normal,181710,100000000,100,100,100,100,100,92,50,100,179752,34,0.218025
0,lazy,normal,181810,100000000,100,100,100,100,100,92,50,100,179849,34,0.218886
1,lazy,normal,181810,100000000,100,100,100,100,100,92,50,100,179849,34,0.21743
0,lazy,normal,181910,100000000,100,100,100,100,100,92,50,100,179946,34,0.216745
1,lazy,normal,181910,100000000,100,100,100,100,100,92,50,100,179946,34,0.216199
0,lazy,normal,182010,100000000,100,100,100,100,100,92,50,100,180044,34,0.21579
1,lazy,normal,182010,100000000,100,100,100,100,100,92,50,100,180044,34,0.220189
0,lazy,normal,182110,100000000,100,100,100,100,100,92,50,100,180139,34,0.216825
1,lazy,normal,182110,100000000,100,100,100,100,100,92,50,100,180139,34,0.218532
0,lazy,normal,182210,100000000,100,100,100,100,100,92,50,100,180235,34,0.21474
1,lazy,normal,182210,100000000,100,100,100,100,100,92,50,100,180235,34,0.219077
0,lazy,normal,182310,100000000,100,100,100,100,100,92,50,100,180333,34,0.216215
1,lazy,normal,182310,100000000,100,100,100,100,100,92,50,100,180333,34,0.215911
0,lazy,normal,182410,100000000,100,100,100,100,100,92,50,100,180430,34,0.216179
1,lazy,normal,182410,100000000,100,100,100,100,100,92,50,100,180430,34,0.218914
0,lazy,normal,182510,100000000,100,100,100,100,100,92,50,100,180529,34,0.216994
1,lazy,normal,182510,100000000,100,100,100,100,100,92,50,100,180529,34,0.217846
0,lazy,normal,182610,100000000,100,100,100,100,100,92,50,100,180629,34,0.21678
1,lazy,normal,182610,100000000,100,100,100,100,100,92,50,100,180629,34,0.218495
0,lazy,normal,182710,100000000,100,100,100,100,100,92,50,100,180727,34,0.218756
1,lazy,normal,182710,100000000,100,100,100,100,100,92,50,100,180727,34,0.21782
0,lazy,normal,182810,100000000,100,100,100,100,100,92,50,100,180826,34,0.217086
1,lazy,normal,182810,100000000,100,100,100,100,100,92,50,100,180826,34,0.222029
0,lazy,normal,182910,100000000,100,100,100,100,100,92,50,100,180924,34,0.217882
1,lazy,normal,182910,100000000,100,100,100,100,100,92,50,100,180924,34,0.220404
0,lazy,normal,183010,100000000,100,100,100,100,100,92,50,100,181020,34,0.218304
1,lazy,normal,183010,100000000,100,100,100,100,100,92,50,100,181020,34,0.219791
0,lazy,normal,183110,100000000,100,100,100,100,100,92,50,100,181117,34,0.219081
1,lazy,normal,183110,100000000,100,100,100,100,100,92,50,100,181117,34,0.219459
0,lazy,normal,183210,100000000,100,100,100,100,100,92,50,100,181217,34,0.218312
1,lazy,normal,183210,100000000,100,100,100,100,100,92,50,100,181217,34,0.21785
0,lazy,normal,183310,100000000,100,100,100,100,100,92,50,100,181314,34,0.218702
1,lazy,normal,183310,100000000,100,100,100,100,100,92,50,100,181314,34,0.219928
0,lazy,normal,183410,100000000,100,100,100,100,100,92,50,100,181410,34,0.222403
1,lazy,normal,183410,100000000,100,100,100,100,100,92,50,100,181410,34,0.220726
0,lazy,normal,183510,100000000,100,100,100,100,100,92,50,100,181507,34,0.220489
1,lazy,normal,183510,100000000,100,100,100,100,100,92,50,100,181507,34,0.221821
0,lazy,normal,183610,100000000,100,100,100,100,100,92,50,100,181602,34,0.222064
1,lazy,normal,183610,100000000,100,100,100,100,100,92,50,100,181602,34,0.219855
0,lazy,normal,183710,100000000,100,100,100,100,100,92,50,100,181700,34,0.221884
1,lazy,normal,183710,100000000,100,100,100,100,100,92,50,100,181700,34,0.22126
0,lazy,normal,183810,100000000,100,100,100,100,100,92,50,100,181799,34,0.218286
1,lazy,normal,183810,100000000,100,100,100,100,100,92,50,100,181799,34,0.219379
0,lazy,normal,183910,100000000,100,100,100,100,100,92,50,100,181899,34,0.222116
1,lazy,normal,183910,100000000,100,100,100,100,100,92,50,100,181899,34,0.230444
0,lazy,normal,184010,100000000,100,100,100,100,100,92,50,100,181994,34,0.220432
1,lazy,normal,184010,100000000,100,100,100,100,100,92,50,100,181994,34,0.219426
0,lazy,normal,184110,100000000,100,100,100,100,100,92,50,100,182092,34,0.220633
1,lazy,normal,184110,100000000,100,100,100,100,100,92,50,100,182092,34,0.221927
0,lazy,normal,184210,100000000,100,100,100,100,100,92,50,100,182189,34,0.21981
1,lazy,normal,184210,100000000,100,100,100,100,100,92,50,100,182189,34,0.222986
0,lazy,normal,184310,100000000,100,100,100,100,100,92,50,100,182288,34,0.225274
1,lazy,normal,184310,100000000,100,100,100,100,100,92,50,100,182288,34,0.221814
0,lazy,normal,184410,100000000,100,100,100,100,100,92,50,100,182388,34,0.222992
1,lazy,normal,184410,100000000,100,100,100,100,100,92,50,100,182388,34,0.223315
0,lazy,normal,184510,100000000,100,100,100,100,100,92,50,100,182485,34,0.222536
1,lazy,normal,184510,100000000,100,100,100,100,100,92,50,100,182485,34,0.22221
0,lazy,normal,184610,100000000,100,100,100,100,100,92,50,100,182581,34,0.223281
1,lazy,normal,184610,100000000,100,100,100,100,100,92,50,100,182581,34,0.22155
0,lazy,normal,184710,100000000,100,100,100,100,100,92,50,100,182679,34,0.222077
1,lazy,normal,184710,100000000,100,100,100,100,100,92,50,100,182679,34,0.221787
0,lazy,normal,184810,100000000,100,100,100,100,100,92,50,100,182777,34,0.224714
1,lazy,normal,184810,100000000,100,100,100,100,100,92,50,100,182777,34,0.221553
0,lazy,normal,184910,100000000,100,100,100,100,100,92,50,100,182874,34,0.222523
1,lazy,normal,184910,100000000,100,100,100,100,100,92,50,100,182874,34,0.221586
0,lazy,normal,185010,100000000,100,100,100,100,100,92,50,100,182972,34,0.221262
1,lazy,normal,185010,100000000,100,100,100,100,100,92,50,100,182972,34,0.223555
0,lazy,normal,185110,100000000,100,100,100,100,100,92,50,100,183069,34,0.221547
1,lazy,normal,185110,100000000,100,100,100,100,100,92,50,100,183069,34,0.221195
0,lazy,normal,185210,100000000,100,100,100,100,100,92,50,100,183165,34,0.222519
1,lazy,normal,185210,100000000,100,100,100,100,100,92,50,100,183165,34,0.222168
0,lazy,normal,185310,100000000,100,100,100,100,100,92,50,100,183258,34,0.223064
1,lazy,normal,185310,100000000,100,100,100,100,100,92,50,100,183258,34,0.221369
0,lazy,normal,185410,100000000,100,100,100,100,100,92,50,100,183356,34,0.225066
1,lazy,normal,185410,100000000,100,100,100,100,100,92,50,100,183356,34,0.222479
0,lazy,normal,185510,100000000,100,100,100,100,100,92,50,100,183454,34,0.220952
1,lazy,normal,185510,100000000,100,100,100,100,100,92,50,100,183454,34,0.222467
0,lazy,normal,185610,100000000,100,100,100,100,100,92,50,100,183550,34,0.22313
1,lazy,normal,185610,100000000,100,100,100,100,100,92,50,100,183550,34,0.223041
0,lazy,normal,185710,100000000,100,100,100,100,100,92,50,100,183646,34,0.221884
1,lazy,normal,185710,100000000,100,100,100,100,100,92,50,100,183646,34,0.222285
0,lazy,normal,185810,100000000,100,100,100,100,100,92,50,100,183745,34,0.224493
1,lazy,normal,185810,100000000,100,100,100,100,100,92,50,100,183745,34,0.225632
0,lazy,normal,185910,100000000,100,100,100,100,100,92,50,100,183840,34,0.221738
1,lazy,normal,185910,100000000,100,100,100,100,100,92,50,100,183840,34,0.223578
0,lazy,normal,186010,100000000,100,100,100,100,100,92,50,100,183936,34,0.222061
1,lazy,normal,186010,100000000,100,100,100,100,100,92,50,100,183936,34,0.221953
0,lazy,normal,186110,100000000,100,100,100,100,100,92,50,100,184026,34,0.222958
1,lazy,normal,186110,100000000,100,100,100,100,100,92,50,100,184026,34,0.222689
0,lazy,normal,186210,100000000,100,100,100,100,100,92,50,100,184124,34,0.222467
1,lazy,normal,186210,100000000,100,100,100,100,100,92,50,100,184124,34,0.222245
0,lazy,normal,186310,100000000,100,100,100,100,100,92,50,100,184221,34,0.223778
1,lazy,normal,186310,100000000,100,100,100,100,100,92,50,100,184221,34,0.223967
0,lazy,normal,186410,100000000,100,100,100,100,100,92,50,100,184318,34,0.225478
1,lazy,normal,186410,100000000,100,100,100,100,100,92,50,100,184318,34,0.226341
0,lazy,normal,186510,100000000,100,100,100,100,100,92,50,100,184415,34,0.224032
1,lazy,normal,186510,100000000,100,100,100,100,100,92,50,100,184415,34,0.224576
0,lazy,normal,186610,100000000,100,100,100,100,100,92,50,100,184512,34,0.223962
1,lazy,normal,186610,100000000,100,100,100,100,100,92,50,100,184512,34,0.222969
0,lazy,normal,186710,100000000,100,100,100,100,100,92,50,100,184610,34,0.225441
1,lazy,normal,186710,100000000,100,100,100,100,100,92,50,100,184610,34,0.224142
0,lazy,normal,186810,100000000,100,100,100,100,100,92,50,100,184706,34,0.22259
1,lazy,normal,186810,100000000,100,100,100,100,100,92,50,100,184706,34,0.223992
0,lazy,normal,186910,100000000,100,100,100,100,100,92,50,100,184804,34,0.225143
1,lazy,normal,186910,100000000,100,100,100,100,100,92,50,100,184804,34,0.224242
0,lazy,normal,187010,100000000,100,100,100,100,100,92,50,100,184901,34,0.227828
1,lazy,normal,187010,100000000,100,100,100,100,100,92,50,100,184901,34,0.226941
0,lazy,normal,187110,100000000,100,100,100,100,100,92,50,100,184998,34,0.2257
1,lazy,normal,187110,100000000,100,100,100,100,100,92,50,100,184998,34,0.225231
0,lazy,normal,187210,100000000,100,100,100,100,100,92,50,100,185091,34,0.224838
1,lazy,normal,187210,100000000,100,100,100,100,100,92,50,100,185091,34,0.223604
0,lazy,normal,187310,100000000,100,100,100,100,100,92,50,100,185189,34,0.224982
1,lazy,normal,187310,100000000,100,100,100,100,100,92,50,100,185189,34,0.224656
0,lazy,normal,187410,100000000,100,100,100,100,100,92,50,100,185283,34,0.224909
1,lazy,normal,187410,100000000,100,100,100,100,100,92,50,100,185283,34,0.225694
0,lazy,normal,187510,100000000,100,100,100,100,100,92,50,100,185378,34,0.225313
1,lazy,normal,187510,100000000,100,100,100,100,100,92,50,100,185378,34,0.226184
0,lazy,normal,187610,100000000,100,100,100,100,100,92,50,100,185475,34,0.225067
1,lazy,normal,187610,100000000,100,100,100,100,100,92,50,100,185475,34,0.229354
0,lazy,normal,187710,100000000,100,100,100,100,100,92,50,100,185572,34,0.225609
1,lazy,normal,187710,100000000,100,100,100,100,100,92,50,100,185572,34,0.227705
0,lazy,normal,187810,100000000,100,100,100,100,100,92,50,100,185670,34,0.228093
1,lazy,normal,187810,100000000,100,100,100,100,100,92,50,100,185670,34,0.224489
0,lazy,normal,187910,100000000,100,100,100,100,100,92,50,100,185768,34,0.225418
1,lazy,normal,187910,100000000,100,100,100,100,100,92,50,100,185768,34,0.226059
0,lazy,normal,188010,100000000,100,100,100,100,100,92,50,100,185863,34,0.225311
1,lazy,normal,188010,100000000,100,100,100,100,100,92,50,100,185863,34,0.227985
0,lazy,normal,188110,100000000,100,100,100,100,100,92,50,100,185960,34,0.224999
1,lazy,normal,188110,100000000,100,100,100,100,100,92,50,100,185960,34,0.225635
0,lazy,normal,188210,100000000,100,100,100,100,100,92,50,100,186057,34,0.228003
1,lazy,normal,188210,100000000,100,100,100,100,100,92,50,100,186057,34,0.227361
0,lazy,normal,188310,100000000,100,100,100,100,100,92,50,100,186150,34,0.225891
1,lazy,normal,188310,100000000,100,100,100,100,100,92,50,100,186150,34,0.225222
0,lazy,normal,188410,100000000,100,100,100,100,100,92,50,100,186247,34,0.22961
1,lazy,normal,188410,100000000,100,100,100,100,100,92,50,100,186247,34,0.228341
0,lazy,normal,188510,100000000,100,100,100,100,100,92,50,100,186343,34,0.227256
1,lazy,normal,188510,100000000,100,100,100,100,100,92,50,100,186343,34,0.227317
0,lazy,normal,188610,100000000,100,100,100,100,100,92,50,100,186439,34,0.229148
1,lazy,normal,188610,100000000,100,100,100,100,100,92,50,100,186439,34,0.225759
0,lazy,normal,188710,100000000,100,100,100,100,100,92,50,100,186537,34,0.226661
1,lazy,normal,188710,100000000,100,100,100,100,100,92,50,100,186537,34,0.22874
0,lazy,normal,188810,100000000,100,100,100,100,100,92,50,100,186636,34,0.229167
1,lazy,normal,188810,100000000,100,100,100,100,100,92,50,100,186636,34,0.227843
0,lazy,normal,188910,100000000,100,100,100,100,100,92,50,100,186729,34,0.227565
1,lazy,normal,188910,100000000,100,100,100,100,100,92,50,100,186729,34,0.228876
0,lazy,normal,189010,100000000,100,100,100,100,100,92,50,100,186821,34,0.229858
1,lazy,normal,189010,100000000,100,100,100,100,100,92,50,100,186821,34,0.227476
0,lazy,normal,189110,100000000,100,100,100,100,100,92,50,100,186919,34,0.227729
1,lazy,normal,189110,100000000,100,100,100,100,100,92,50,100,186919,34,0.227726
0,lazy,normal,189210,100000000,100,100,100,100,100,92,50,100,187015,34,0.227711
1,lazy,normal,189210,100000000,100,100,100,100,100,92,50,100,187015,34,0.227625
0,lazy,normal,189310,100000000,100,100,100,100,100,92,50,100,187114,34,0.22764
1,lazy,normal,189310,100000000,100,100,100,100,100,92,50,100,187114,34,0.228019
0,lazy,normal,189410,100000000,100,100,100,100,100,92,50,100,187214,34,0.227638
1,lazy,normal,189410,100000000,100,100,100,100,100,92,50,100,187214,34,0.227973
0,lazy,normal,189510,100000000,100,100,100,100,100,92,50,100,187311,34,0.229221
1,lazy,normal,189510,100000000,100,100,100,100,100,92,50,100,187311,34,0.229479
0,lazy,normal,189610,100000000,100,100,100,100,100,92,50,100,187407,34,0.227288
1,lazy,normal,189610,100000000,100,100,100,100,100,92,50,100,187407,34,0.229591
0,lazy,normal,189710,100000000,100,100,100,100,100,92,50,100,187501,34,0.22901
1,lazy,normal,189710,100000000,100,100,100,100,100,92,50,100,187501,34,0.240138
0,lazy,normal,189810,100000000,100,100,100,100,100,92,50,100,187597,34,0.228134
1,lazy,normal,189810,100000000,100,100,100,100,100,92,50,100,187597,34,0.232028
0,lazy,normal,189910,100000000,100,100,100,100,100,92,50,100,187693,34,0.227357
1,lazy,normal,189910,100000000,100,100,100,100,100,92,50,100,187693,34,0.229617
0,lazy,normal,190010,100000000,100,100,100,100,100,92,50,100,187791,34,0.229771
1,lazy,normal,190010,100000000,100,100,100,100,100,92,50,100,187791,34,0.230056
0,lazy,normal,190110,100000000,100,100,100,100,100,92,50,100,187890,34,0.231116
1,lazy,normal,190110,100000000,100,100,100,100,100,92,50,100,187890,34,0.236223
0,lazy,normal,190210,100000000,100,100,100,100,100,92,50,100,187987,34,0.227671
1,lazy,normal,190210,100000000,100,100,100,100,100,92,50,100,187987,34,0.229447
0,lazy,normal,190310,100000000,100,100,100,100,100,92,50,100,188086,34,0.228288
1,lazy,normal,190310,100000000,100,100,100,100,100,92,50,100,188086,34,0.228113
0,lazy,normal,190410,100000000,100,100,100,100,100,92,50,100,188183,34,0.230567
1,lazy,normal,190410,100000000,100,100,100,100,100,92,50,100,188183,34,0.229516
0,lazy,normal,190510,100000000,100,100,100,100,100,92,50,100,188280,34,0.22994
1,lazy,normal,190510,100000000,100,100,100,100,100,92,50,100,188280,34,0.232041
0,lazy,normal,190610,100000000,100,100,100,100,100,92,50,100,188377,34,0.231575
1,lazy,normal,190610,100000000,100,100,100,100,100,92,50,100,188377,34,0.231246
0,lazy,normal,190710,100000000,100,100,100,100,100,92,50,100,188476,34,0.231104
1,lazy,normal,190710,100000000,100,100,100,100,100,92,50,100,188476,34,0.230263
0,lazy,normal,190810,100000000,100,100,100,100,100,92,50,100,188573,34,0.233285
1,lazy,normal,190810,100000000,100,100,100,100,100,92,50,100,188573,34,0.230931
0,lazy,normal,190910,100000000,100,100,100,100,100,92,50,100,188669,34,0.231675
1,lazy,normal,190910,100000000,100,100,100,100,100,92,50,100,188669,34,0.23007
0,lazy,normal,191010,100000000,100,100,100,100,100,92,50,100,188767,34,0.231256
1,lazy,normal,191010,100000000,100,100,100,100,100,92,50,100,188767,34,0.231337
0,lazy,normal,191110,100000000,100,100,100,100,100,92,50,100,188864,34,0.230375
1,lazy,normal,191110,100000000,100,100,100,100,100,92,50,100,188864,34,0.231175
0,lazy,normal,191210,100000000,100,100,100,100,100,92,50,100,188961,34,0.232315
1,lazy,normal,191210,100000000,100,100,100,100,100,92,50,100,188961,34,0.234146
0,lazy,normal,191310,100000000,100,100,100,100,100,92,50,100,189059,34,0.231227
1,lazy,normal,191310,100000000,100,100,100,100,100,92,50,100,189059,34,0.231042
0,lazy,normal,191410,100000000,100,100,100,100,100,92,50,100,189156,34,0.232547
1,lazy,normal,191410,100000000,100,100,100,100,100,92,50,100,189156,34,0.23541
0,lazy,normal,191510,100000000,100,100,100,100,100,92,50,100,189254,34,0.230396
