iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time,exec time,post filtering time,total time
1,additional,normal,13010,100000000,100,100,100,100,100,100,13010,13009,13010,0,0,0,0,0,0,0,0,0.777289,0,0.00412927,0.781418,0.586324,0.00133752,1.37012
2,additional,normal,13010,100000000,100,100,100,100,100,100,13010,13009,13010,0,0,0,0,0,0,0,0,0.782489,0,0.00410479,0.786594,0.584108,0.00140541,1.37301
0,additional,normal,14010,100000000,100,100,100,100,100,100,14010,14009,14010,0,0,0,0,0,0,0,0,0.875404,0,0.00463236,0.880037,0.630752,0.00149196,1.51323
1,additional,normal,14010,100000000,100,100,100,100,100,100,14010,14009,14010,0,0,0,0,0,0,0,0,0.893083,0,0.00449123,0.897574,0.639893,0.00148384,1.53987
2,additional,normal,14010,100000000,100,100,100,100,100,100,14010,14009,14010,0,0,0,0,0,0,0,0,0.912594,0,0.00444591,0.91704,0.632721,0.00152683,1.55249
0,additional,normal,15010,100000000,100,100,100,100,100,100,15010,15009,15010,0,0,0,0,0,0,0,0,1.05838,0,0.00477855,1.06316,0.678328,0.00159315,1.74424
1,additional,normal,15010,100000000,100,100,100,100,100,100,15010,15009,15010,0,0,0,0,0,0,0,0,1.0285,0,0.00486234,1.03336,0.677464,0.00153285,1.71339
2,additional,normal,15010,100000000,100,100,100,100,100,100,15010,15009,15010,0,0,0,0,0,0,0,0,1.00956,0,0.00484865,1.01441,0.676484,0.00163717,1.69353
0,additional,normal,16010,100000000,100,100,100,100,100,100,16010,16009,16010,0,0,0,0,0,0,0,0,1.15777,0,0.00516288,1.16294,0.722264,0.00175248,1.88799
1,additional,normal,16010,100000000,100,100,100,100,100,100,16010,16009,16010,0,0,0,0,0,0,0,0,1.22656,0,0.00517871,1.23174,0.721862,0.00172452,1.9564
2,additional,normal,16010,100000000,100,100,100,100,100,100,16010,16009,16010,0,0,0,0,0,0,0,0,1.16402,0,0.00523636,1.16925,0.736612,0.00163251,1.90857
0,additional,normal,17010,100000000,100,100,100,100,100,100,17010,17009,17010,0,0,0,0,0,0,0,0,1.32499,0,0.00557954,1.33057,0.768545,0.00186969,2.10223
1,additional,normal,17010,100000000,100,100,100,100,100,100,17010,17009,17010,0,0,0,0,0,0,0,0,1.29756,0,0.00563789,1.3032,0.76985,0.00180352,2.07595
2,additional,normal,17010,100000000,100,100,100,100,100,100,17010,17009,17010,0,0,0,0,0,0,0,0,1.33026,0,0.00559244,1.33585,0.764816,0.00173647,2.10353
0,additional,normal,18010,100000000,100,100,100,100,100,100,18010,18009,18010,0,0,0,0,0,0,0,0,1.47892,0,0.00591504,1.48483,0.861848,0.00195013,2.34976
1,additional,normal,18010,100000000,100,100,100,100,100,100,18010,18009,18010,0,0,0,0,0,0,0,0,1.49952,0,0.00589966,1.50542,0.814147,0.00182832,2.32279
2,additional,normal,18010,100000000,100,100,100,100,100,100,18010,18009,18010,0,0,0,0,0,0,0,0,1.50824,0,0.00608181,1.51433,0.813534,0.00196043,2.33107
0,additional,normal,19010,100000000,100,100,100,100,100,100,19010,19009,19010,0,0,0,0,0,0,0,0,1.62436,0,0.0062723,1.63063,0.872157,0.00226171,2.50631
1,additional,normal,19010,100000000,100,100,100,100,100,100,19010,19009,19010,0,0,0,0,0,0,0,0,1.69892,0,0.00628583,1.7052,0.858,0.00197154,2.56669
2,additional,normal,19010,100000000,100,100,100,100,100,100,19010,19009,19010,0,0,0,0,0,0,0,0,1.64948,0,0.00638842,1.65587,0.861742,0.00202618,2.5209
0,additional,normal,20010,100000000,100,100,100,100,100,100,20010,20009,20010,0,0,0,0,0,0,0,0,1.85174,0,0.00676507,1.85851,0.90616,0.00203272,2.76805
1,additional,normal,20010,100000000,100,100,100,100,100,100,20010,20009,20010,0,0,0,0,0,0,0,0,1.86346,0,0.00674999,1.87021,0.900368,0.00220217,2.77408
2,additional,normal,20010,100000000,100,100,100,100,100,100,20010,20009,20010,0,0,0,0,0,0,0,0,1.82822,0,0.00657242,1.83479,0.909621,0.0020198,2.74781
0,additional,normal,21010,100000000,100,100,100,100,100,100,21010,21009,21010,0,0,0,0,0,0,0,0,2.03008,0,0.00696982,2.03705,0.950245,0.00223738,2.99103
1,additional,normal,21010,100000000,100,100,100,100,100,100,21010,21009,21010,0,0,0,0,0,0,0,0,2.04582,0,0.00720979,2.05303,0.964681,0.00230698,3.02144
2,additional,normal,21010,100000000,100,100,100,100,100,100,21010,21009,21010,0,0,0,0,0,0,0,0,2.0415,0,0.00725171,2.04875,0.964845,0.00233635,3.01745
0,additional,normal,22010,100000000,100,100,100,100,100,100,22010,22009,22010,0,0,0,0,0,0,0,0,2.19814,0,0.00744714,2.20559,0.98795,0.00242252,3.19741
1,additional,normal,22010,100000000,100,100,100,100,100,100,22010,22009,22010,0,0,0,0,0,0,0,0,2.25998,0,0.00747512,2.26746,1.01031,0.00235717,3.28175
2,additional,normal,22010,100000000,100,100,100,100,100,100,22010,22009,22010,0,0,0,0,0,0,0,0,2.26371,0,0.00731556,2.27103,0.996224,0.00232894,3.27125
0,additional,normal,23010,100000000,100,100,100,100,100,100,23010,23009,23010,0,0,0,0,0,0,0,0,2.41387,0,0.00775966,2.42163,1.04361,0.00234917,3.46932
1,additional,normal,23010,100000000,100,100,100,100,100,100,23010,23009,23010,0,0,0,0,0,0,0,0,2.42823,0,0.00791176,2.43614,1.03473,0.00237936,3.47472
2,additional,normal,23010,100000000,100,100,100,100,100,100,23010,23009,23010,0,0,0,0,0,0,0,0,2.43659,0,0.00784532,2.44443,1.04147,0.00244283,3.48989
0,additional,normal,24010,100000000,100,100,100,100,100,100,24010,24009,24010,0,0,0,0,0,0,0,0,2.6702,0,0.00827321,2.67847,1.08793,0.00242339,3.77059
1,additional,normal,24010,100000000,100,100,100,100,100,100,24010,24009,24010,0,0,0,0,0,0,0,0,2.67594,0,0.00823256,2.68417,1.07994,0.00259334,3.76838
2,additional,normal,24010,100000000,100,100,100,100,100,100,24010,24009,24010,0,0,0,0,0,0,0,0,2.68363,0,0.00820965,2.69184,1.10845,0.00243535,3.80429
0,additional,normal,25010,100000000,100,100,100,100,100,100,25010,25009,25010,0,0,0,0,0,0,0,0,2.96095,0,0.00869052,2.96964,1.13066,0.00256858,4.10484
1,additional,normal,25010,100000000,100,100,100,100,100,100,25010,25009,25010,0,0,0,0,0,0,0,0,2.7874,0,0.00847227,2.79587,1.14642,0.00262799,3.94671
2,additional,normal,25010,100000000,100,100,100,100,100,100,25010,25009,25010,0,0,0,0,0,0,0,0,2.91004,0,0.00891115,2.91896,1.13404,0.00259425,4.05718
0,additional,normal,26010,100000000,100,100,100,100,100,100,26010,26009,26010,0,0,0,0,0,0,0,0,3.16675,0,0.00890466,3.17565,1.18053,0.00275265,4.3608
1,additional,normal,26010,100000000,100,100,100,100,100,100,26010,26009,26010,0,0,0,0,0,0,0,0,3.16639,0,0.00892938,3.17532,1.16956,0.00262347,4.34938
2,additional,normal,26010,100000000,100,100,100,100,100,100,26010,26009,26010,0,0,0,0,0,0,0,0,3.02226,0,0.00917722,3.03144,1.18014,0.00277386,4.2161
0,additional,normal,27010,100000000,100,100,100,100,100,100,27010,27009,27010,0,0,0,0,0,0,0,0,3.56772,0,0.00946178,3.57718,1.2233,0.00280286,4.80521
1,additional,normal,27010,100000000,100,100,100,100,100,100,27010,27009,27010,0,0,0,0,0,0,0,0,3.33319,0,0.00948798,3.34268,1.21596,0.00294067,4.56382
2,additional,normal,27010,100000000,100,100,100,100,100,100,27010,27009,27010,0,0,0,0,0,0,0,0,3.37815,0,0.00940119,3.38755,1.23518,0.00273341,4.62723
0,additional,normal,28010,100000000,100,100,100,100,100,100,28010,28009,28010,0,0,0,0,0,0,0,0,3.53641,0,0.00982477,3.54624,1.26972,0.00288611,4.82091
1,additional,normal,28010,100000000,100,100,100,100,100,100,28010,28009,28010,0,0,0,0,0,0,0,0,3.65737,0,0.00996016,3.66733,1.29271,0.00287205,4.96505
2,additional,normal,28010,100000000,100,100,100,100,100,100,28010,28009,28010,0,0,0,0,0,0,0,0,3.58276,0,0.00980662,3.59256,1.27181,0.00306967,4.86952
0,additional,normal,29010,100000000,100,100,100,100,100,100,29010,29009,29010,0,0,0,0,0,0,0,0,3.89844,0,0.0104874,3.90893,1.30805,0.00303174,5.22176
1,additional,normal,29010,100000000,100,100,100,100,100,100,29010,29009,29010,0,0,0,0,0,0,0,0,3.91415,0,0.0103055,3.92446,1.30737,0.00308364,5.23689
2,additional,normal,29010,100000000,100,100,100,100,100,100,29010,29009,29010,0,0,0,0,0,0,0,0,3.90305,0,0.0104014,3.91345,1.3245,0.00306085,5.24291
0,additional,normal,30010,100000000,100,100,100,100,100,100,30010,30009,30010,0,0,0,0,0,0,0,0,3.97914,0,0.0118597,3.991,1.36023,0.00324263,5.35647
1,additional,normal,30010,100000000,100,100,100,100,100,100,30010,30009,30010,0,0,0,0,0,0,0,0,4.16267,0,0.0107924,4.17347,1.3533,0.00305184,5.53183
2,additional,normal,30010,100000000,100,100,100,100,100,100,30010,30009,30010,0,0,0,0,0,0,0,0,4.15098,0,0.0106972,4.16168,1.35427,0.00317276,5.52096
0,additional,normal,31010,100000000,100,100,100,100,100,100,31010,31009,31010,0,0,0,0,0,0,0,0,4.49535,0,0.0110619,4.50641,1.39989,0.00321285,5.91165
1,additional,normal,31010,100000000,100,100,100,100,100,100,31010,31009,31010,0,0,0,0,0,0,0,0,4.36233,0,0.0113146,4.37364,1.4025,0.00329495,5.78159
2,additional,normal,31010,100000000,100,100,100,100,100,100,31010,31009,31010,0,0,0,0,0,0,0,0,4.50719,0,0.0111991,4.51839,1.40474,0.00319401,5.92825
0,additional,normal,32010,100000000,100,100,100,100,100,100,32010,32009,32010,0,0,0,0,0,0,0,0,4.79441,0,0.0117264,4.80613,1.44156,0.00346317,6.25351
1,additional,normal,32010,100000000,100,100,100,100,100,100,32010,32009,32010,0,0,0,0,0,0,0,0,4.75635,0,0.0116754,4.76803,1.44534,0.00337635,6.21911
2,additional,normal,32010,100000000,100,100,100,100,100,100,32010,32009,32010,0,0,0,0,0,0,0,0,4.78388,0,0.011492,4.79537,1.44023,0.00328837,6.24123
0,additional,normal,33010,100000000,100,100,100,100,100,100,33010,33009,33010,0,0,0,0,0,0,0,0,4.93504,0,0.0118714,4.94691,1.50148,0.00359605,6.45435
1,additional,normal,33010,100000000,100,100,100,100,100,100,33010,33009,33010,0,0,0,0,0,0,0,0,4.89988,0,0.0120699,4.91195,1.49354,0.0035146,6.41108
