iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,mapping + tree building time
4,lazy,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.005196,0.002384,0.000000,0.006591,0.0127141,0.0141709,0,0.0268849
0,lazy,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.005111,0.002610,0.000000,0.008945,0.0102239,0.0166655,0,0.0268894
1,lazy,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.005104,0.002597,0.000000,0.009594,0.0102476,0.0172949,0,0.0275425
2,lazy,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.005044,0.002595,0.000000,0.008856,0.010195,0.0164948,0,0.0266898
3,lazy,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.005090,0.002585,0.000000,0.008784,0.0102261,0.0164596,0,0.0266857
4,lazy,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.005208,0.002753,0.000000,0.008965,0.0105702,0.0169251,0,0.0274954
0,eager,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10217812,10178163,1009810,970420,59,2.223176,0.389707,0.357998,0.000076,30.5829,2.97096,0,33.5539
1,eager,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10217812,10178163,1009810,970420,59,2.242461,0.393691,0.358042,0.000075,30.6893,2.99427,0,33.6835
2,eager,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10217812,10178163,1009810,970420,59,2.245333,0.393751,0.358942,0.000078,30.4575,2.9981,0,33.4556
3,eager,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10217812,10178163,1009810,970420,59,2.260088,0.395589,0.359513,0.000074,30.7936,3.01526,0,33.8089
4,eager,normal,100000,1000000000,1000,100000,100000,100000,100000,990,1009752,1487,10217812,10178163,1009810,970420,59,2.233345,0.392735,0.358482,0.000075,30.4811,2.98464,0,33.4658
0,eager,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1209965,1173047,110008,90807,652,0.220108,0.036922,0.033497,0.000358,0.640106,0.290885,0,0.930991
1,eager,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1209965,1173047,110008,90807,652,0.218442,0.037198,0.033474,0.000352,0.63882,0.289465,0,0.928285
2,eager,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1209965,1173047,110008,90807,652,0.216716,0.037279,0.033290,0.000368,0.637242,0.287654,0,0.924896
3,eager,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1209965,1173047,110008,90807,652,0.221654,0.037679,0.033638,0.000363,0.645355,0.293334,0,0.938688
4,eager,normal,100000,1000000000,10000,100000,100000,100000,100000,9143,109357,155,1209965,1173047,110008,90807,652,0.219857,0.037933,0.034574,0.000373,0.642093,0.292737,0,0.93483
0,eager,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,244771,225500,20033,9722,5303,0.027165,0.006732,0.005613,0.002553,0.0528822,0.0420639,0,0.0949461
1,eager,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,244771,225500,20033,9722,5303,0.026881,0.006540,0.005637,0.002534,0.0522937,0.041592,0,0.0938857
2,eager,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,244771,225500,20033,9722,5303,0.026990,0.006518,0.005648,0.002515,0.0526538,0.0416707,0,0.0943245
3,eager,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,244771,225500,20033,9722,5303,0.026322,0.006951,0.005852,0.002524,0.0525024,0.0416491,0,0.0941515
4,eager,normal,100000,1000000000,100000,100000,100000,100000,100000,67877,14731,31,244771,225500,20033,9722,5303,0.026478,0.006611,0.005751,0.002640,0.0524245,0.0414801,0,0.0939046
0,eager,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,117380,117320,18805,34,16448,0.011402,0.006070,0.000234,0.010310,0.0246496,0.0280162,0,0.0526659
1,eager,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,117380,117320,18805,34,16448,0.011209,0.005952,0.000225,0.010354,0.0246361,0.027741,0,0.0523771
2,eager,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,117380,117320,18805,34,16448,0.011006,0.005349,0.000223,0.009997,0.0238575,0.0265743,0,0.0504319
3,eager,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,117380,117320,18805,34,16448,0.010637,0.005404,0.000222,0.010025,0.024171,0.0262874,0,0.0504584
4,eager,normal,100000,1000000000,1000000,100000,100000,100000,100000,591313,1691,25,117380,117320,18805,34,16448,0.011359,0.005966,0.000226,0.010297,0.0244685,0.0278487,0,0.0523172
0,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007704,0.005075,0.000000,0.010391,0.0164921,0.0231706,0,0.0396626
1,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007552,0.004720,0.000000,0.010467,0.0157669,0.0227389,0,0.0385058
2,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007341,0.004510,0.000000,0.009817,0.0158909,0.0216676,0,0.0375585
3,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007915,0.005017,0.000000,0.010492,0.0162129,0.0234238,0,0.0396368
4,eager,normal,100000,1000000000,10000000,100000,100000,100000,100000,5555353,180,16,104496,104496,14816,0,12103,0.007514,0.004612,0.000000,0.010397,0.0159124,0.0225224,0,0.0384348
0,eager,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.006165,0.004387,0.000000,0.010223,0.0128142,0.0207754,0,0.0335897
1,eager,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.006552,0.004597,0.000000,0.011112,0.0135643,0.0222608,0,0.035825
2,eager,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.006130,0.004366,0.000000,0.010419,0.0124266,0.0209151,0,0.0333417
3,eager,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.006116,0.004276,0.000000,0.010558,0.0127284,0.0209494,0,0.0336778
4,eager,normal,100000,1000000000,100000000,100000,100000,100000,100000,52630123,19,8,102734,102734,13704,0,10642,0.006475,0.004523,0.000000,0.010408,0.0131989,0.0214059,0,0.0346048
0,eager,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.006909,0.007609,0.000000,0.018325,0.0097354,0.0328437,0,0.0425791
1,eager,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.006899,0.007688,0.000000,0.017282,0.0101118,0.0318691,0,0.0419809
2,eager,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.007188,0.008182,0.000000,0.017450,0.0100221,0.0328201,0,0.0428422
3,eager,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.006904,0.007679,0.000000,0.017187,0.0101197,0.0317701,0,0.0418899
4,eager,normal,100000,1000000000,1000000000,100000,100000,100000,100000,999972350,1,0,102361,102361,13213,0,9947,0.007168,0.008097,0.000000,0.017826,0.0101139,0.0330913,0,0.0432052
