iter,strategy,distribution,num queries,domain size,leaf size,range size,range size min, range size avg, range size max,avg node length,# leaf nodes,max tree depth,mapping queries nodes,mapping insert ops,mapping transfer ops,mapping share ops,mapping merge ops,mapping insert time,mapping transfer time,mapping share time,mapping merge time,tree building time,mapping total time,additional tree time,total time
0,eager,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,138650,131496,60829,3725,33509,0.014977,0.017765,0.003222,0.017163,0.0435902,0.053127,0,0.0967172
1,eager,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,138650,131496,60829,3725,33509,0.015313,0.018096,0.003245,0.017409,0.0443343,0.0540626,0,0.0983969
2,eager,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,138650,131496,60829,3725,33509,0.015172,0.017742,0.003282,0.017412,0.0442007,0.0536074,0,0.0978081
3,eager,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,138650,131496,60829,3725,33509,0.014934,0.017684,0.003247,0.017219,0.0438428,0.053084,0,0.0969268
4,eager,normal,100000,1000000,max_range,100,1,20,100,36,24121,28,138650,131496,60829,3725,33509,0.015526,0.017934,0.003206,0.017475,0.0442476,0.0541408,0,0.0983884
0,eager,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,137191,136260,7829,447,5234,0.011911,0.001828,0.000478,0.002830,0.0237905,0.0170472,0,0.0408377
1,eager,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,137191,136260,7829,447,5234,0.011578,0.001844,0.000468,0.002788,0.0236414,0.016678,0,0.0403194
2,eager,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,137191,136260,7829,447,5234,0.011660,0.001745,0.000471,0.002801,0.0235785,0.0166778,0,0.0402563
3,eager,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,137191,136260,7829,447,5234,0.011619,0.001799,0.000480,0.002783,0.0238481,0.0166808,0,0.0405289
4,eager,normal,100000,1000000,max_range,1000,1,201,1000,552,1810,22,137191,136260,7829,447,5234,0.011774,0.001795,0.000473,0.002785,0.0239115,0.0168261,0,0.0407377
0,eager,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136399,136306,763,49,485,0.007606,0.000201,0.000045,0.000321,0.0145511,0.00817364,0,0.0227247
1,eager,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136399,136306,763,49,485,0.007468,0.000217,0.000045,0.000324,0.0146582,0.00805529,0,0.0227135
2,eager,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136399,136306,763,49,485,0.007480,0.000222,0.000046,0.000324,0.0145919,0.00807251,0,0.0226644
3,eager,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136399,136306,763,49,485,0.007411,0.000199,0.000047,0.000317,0.0144097,0.00797435,0,0.0223841
4,eager,normal,100000,1000000,max_range,10000,1,2005,10000,5375,186,13,136399,136306,763,49,485,0.007358,0.000202,0.000046,0.000323,0.0143733,0.0079294,0,0.0223027
0,eager,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134506,134495,117,5,79,0.006727,0.000224,0.000004,0.000496,0.00923781,0.00745013,0,0.0166879
1,eager,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134506,134495,117,5,79,0.006898,0.000258,0.000005,0.000524,0.00943145,0.00768471,0,0.0171162
2,eager,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134506,134495,117,5,79,0.006750,0.000192,0.000004,0.000515,0.0109233,0.00746097,0,0.0183843
3,eager,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134506,134495,117,5,79,0.006630,0.000191,0.000004,0.000469,0.00906471,0.00729433,0,0.016359
4,eager,normal,100000,1000000,max_range,100000,1,20046,100000,52628,19,6,134506,134495,117,5,79,0.006846,0.000259,0.000004,0.000511,0.00911565,0.00762062,0,0.0167363
